step_index,timestamp_s,mode,contact_pressure_pa,platen_angular_speed_rad_s,head_angular_speed_rad_s,relative_velocity_m_s,slurry_availability,interface_temperature_k,pressure_velocity_exposure,pad_surface_activity,pad_remaining_life,dresser_effectiveness,instantaneous_mrr_m_s,cumulative_removal_m,active_polish_time_s,stage_average_mrr_m_s,thermal_energy_residual_w
124,1.24,POLISH,29942.25412072242,7.998368723167064,5.998844655366062,1.60671344678423,0.9566915793264984,293.1564801171153,0.9978713219367652,0.9999522025798999,0.9999976100742584,1.0,1.5910319288770102e-09,3.7488285811765133e-10,0.24000000000000007,1.5620119088235468e-09,7.67934693612915e-09
125,1.25,POLISH,29945.1414146863,7.998477474955926,5.998921678341658,1.6067353248869574,0.9577742898433359,293.15674910633726,0.9979811344198655,0.9999502067130329,0.9999975102761449,1.0,1.5930053195229415e-09,3.9081291131288076e-10,0.25000000000000006,1.5632516452515226e-09,-1.101739144360181e-08
126,1.26,POLISH,29947.884343951984,7.998578976625532,5.998993566452214,1.6067557444495693,0.9588299325972525,293.15701799516313,0.9980852322019234,0.9999482106419644,0.9999974104676217,1.0,1.5949249430183938e-09,4.0676216074306467e-10,0.26000000000000006,1.5644698490117868e-09,9.083123586606234e-09
127,1.27,POLISH,29950.490126754386,7.998673711517163,5.999060662022066,1.6067748027080642,0.9598591842823212,293.157286782134,0.9981839158247817,0.9999462143775233,0.9999973106492301,1.0,1.5967923618828382e-09,4.2273008436189304e-10,0.2700000000000001,1.5656669791181219e-09,-1.373007307847729e-08
128,1.28,POLISH,29952.965620416668,7.998762130749352,5.999123284553928,1.6067925904160432,0.9608627046752631,293.15755546587076,0.9982774698309945,0.9999442179299696,0.9999972108214832,1.0,1.5986090888342149e-09,4.387161752502352e-10,0.2800000000000001,1.566843483036554e-09,-1.0453504728502594e-08
129,1.29,POLISH,29955.317339395835,7.998844655366062,5.9991817322503325,1.606809192276867,0.9618411370583816,293.1578240450696,0.9983661636269132,0.9999422213090242,0.9999971109848669,1.0,1.600376588543766e-09,4.5471994113567286e-10,0.2900000000000001,1.567999797019561e-09,5.527482471734402e-09
130,1.3,POLISH,29957.551472426043,7.998921678341658,5.9992362834336435,1.6068246873470073,0.9627951086319221,293.15809251849817,0.9984502522986015,0.999940224523898,0.9999970111398416,1.0,1.602096279324627e-09,4.707409039289192e-10,0.3000000000000001,1.56913634642973e-09,-4.049667268191115e-09
131,1.31,POLISH,29959.67389880474,7.998993566452214,5.999287197871401,1.606839149412505,0.963725230916124,293.1583608849917,0.998529977383186,0.9999382275833184,0.9999969112868439,1.0,1.60376953475663e-09,4.867785992764855e-10,0.3100000000000001,1.5702535460531786e-09,-1.021402340484201e-08
132,1.32,POLISH,29961.690203864502,7.999060662022066,5.999334718013308,1.606852647340331,0.964632100143221,293.15862914344956,0.9986055675980988,0.9999362304955558,0.9999968114262872,1.0,1.6053976852497026e-09,5.028325761289825e-10,0.3200000000000001,1.57135180040307e-09,1.0675421435735188e-08
133,1.33,POLISH,29963.605693671278,7.999123284553928,5.9993790701457534,1.6068652454063272,0.9655162976396404,293.1588972928318,0.9986772395305403,0.999934233268447,0.9999967115585632,1.0,1.6069820195481682e-09,5.189023963244642e-10,0.3300000000000001,1.5724315040135273e-09,9.822343827181612e-09
134,1.34,POLISH,29965.425408987714,7.9991817322503325,5.9994204654693695,1.6068770036012792,0.9663783901986495,293.1591653321559,0.9987451982893533,0.9999322359094188,0.9999966116840433,1.0,1.6085237861781973e-09,5.349876341862461e-10,0.34000000000000014,1.5734930417242526e-09,2.9956481739645824e-09
135,1.35,POLISH,29967.154138538328,7.9992362834336435,5.999459101104745,1.6068879779165868,0.9672189304436832,293.1594332604939,0.9988096381213875,0.9999302384255094,0.9999965118030795,1.0,1.6100241948405797e-09,5.510878761346519e-10,0.35000000000000014,1.5745367889561475e-09,1.3548145716413273e-08
136,1.36,POLISH,29968.796431611412,7.999287197871401,5.999495161031096,1.6068982206108904,0.9680384571825912,293.1597010769694,0.9988707429943051,0.999928240823389,0.9999964119160052,1.0,1.6114844177509072e-09,5.67202720312161e-10,0.36000000000000015,1.5755631119782242e-09,-8.379259952562279e-09
137,1.37,POLISH,29970.35661003084,7.999334718013308,5.999528816962356,1.6069077804589216,0.9688374957530264,293.1599687807548,0.9989286871476858,0.9999262431093794,0.9999963120231364,1.0,1.6129055909292156e-09,5.833317762214532e-10,0.37000000000000016,1.576572368166089e-09,-6.5181211539311334e-09
138,1.3800000000000001,POLISH,29971.8387795293,7.9993790701457534,5.9995602291648655,1.6069167029837632,0.9696165583592007,293.160236371069,0.9989836356141695,0.999924245289472,0.9999962121247729,1.0,1.6142888154410246e-09,5.994746643758635e-10,0.38000000000000017,1.5775649062522715e-09,-4.390869889903115e-09
139,1.3900000000000001,POLISH,29973.246840552834,7.9994204654693695,5.999589547220541,1.6069250306736262,0.9703761444002207,293.16050384717465,0.9990357447122946,0.9999222473693459,0.9999961122211983,1.0,1.6156351585916904e-09,6.156310159617804e-10,0.3900000000000002,1.578541066568667e-09,-3.1905074138194323e-09
140,1.4000000000000001,POLISH,29974.584498525193,7.999459101104745,5.999616910739172,1.606932803184175,0.9711167407902151,293.16077120837605,0.9990851625125824,0.9999202493543838,0.9999960123126821,1.0,1.6169456550758786e-09,6.318004725125392e-10,0.4000000000000002,1.5795011812813473e-09,1.039836661220761e-08
141,1.41,POLISH,29975.855273598932,7.999495161031096,5.999642450023227,1.6069400575273622,0.9718388222704598,293.1610384540168,0.9991320292783455,0.9999182512496881,0.9999959123994792,1.0,1.6182213080839243e-09,6.479826855933785e-10,0.4100000000000002,1.5804455746179955e-09,3.024808847840177e-09
142,1.42,POLISH,29977.062509918986,7.999528816962356,5.9996662866883455,1.6069468282476773,0.9725428517136984,293.161305583478,0.9991764778826064,0.9999162530600952,0.9999958124818313,1.0,1.6194630903667787e-09,6.641773164970463e-10,0.4200000000000002,1.5813745630882047e-09,7.299092885659775e-09
143,1.43,POLISH,29978.209384423037,7.9995602291648655,5.9996885342424555,1.6069531475866445,0.9732292804208559,293.161572596176,0.9992186342024391,0.9999142547901898,0.9999957125599679,1.0,1.6206719452611672e-09,6.803840359496579e-10,0.4300000000000002,1.5822884556968781e-09,1.0222123592029675e-08
144,1.44,POLISH,29979.298915201885,7.999589547220541,5.999709298626292,1.6069590456363527,0.9738985484103345,293.1618394915606,0.9992586174919754,0.9999122564443181,0.9999956126341062,1.0,1.6218487876765335e-09,6.966025238264233e-10,0.4400000000000002,1.583187554150961e-09,-1.3380144991970155e-08
145,1.45,POLISH,29980.333969441792,7.999616910739172,5.999728678717872,1.6069645504827517,0.9745510847000761,293.1621062691137,0.9992965407352439,0.9999102580266004,0.9999955127044521,1.0,1.6229945050452818e-09,7.128324688768761e-10,0.45000000000000023,1.5840721530597239e-09,-7.774445975883282e-09
146,1.46,POLISH,29981.317270969703,7.999642450023227,5.999746766803347,1.6069696883393951,0.9751873075825742,293.162372928347,0.9993325109799494,0.9999082595409425,0.999995412771201,1.0,1.6241099582377673e-09,7.290735684592538e-10,0.46000000000000024,1.5849425401288117e-09,3.647755875135772e-09
147,1.47,POLISH,29982.251407421216,7.9996662866883455,5.999763649016457,1.606974483672266,0.9758076248930099,293.1626394688009,0.9993666296532372,0.999906260991048,0.999995312834538,1.0,1.62519598244344e-09,7.453255282836882e-10,0.47000000000000025,1.585798996348272e-09,-1.1872799632328679e-08
148,1.48,POLISH,29983.138837050155,7.9996885342424555,5.9997794057486935,1.6069789593162818,0.9764124342706846,293.1629058900428,0.9993989928604264,0.9999042623804276,0.9999952128946388,1.0,1.6262533880194722e-09,7.61588062163883e-10,0.48000000000000026,1.5866417961747553e-09,4.105430662093568e-09
149,1.49,POLISH,29983.98189519765,7.999709298626292,5.999794112032114,1.6069831365840326,0.9770021234139175,293.16317219166575,0.9994296916676473,0.9999022637124103,0.9999951129516697,1.0,1.6272829613081716e-09,7.778608917769647e-10,0.49000000000000027,1.5874712077080903e-09,-8.570339105062885e-09
150,1.5,POLISH,29984.782800437766,7.999728678717872,5.99980783789664,1.6069870353672688,0.9775770703285696,293.16343837328714,0.99945881236926,0.9999002649901524,0.9999950130057884,1.0,1.6282854654244106e-09,7.941437464312087e-10,0.5000000000000002,1.5882874928624168e-09,-1.0110312587130466e-08
151,1.51,POLISH,29985.54366041588,7.999746766803347,5.999820648703531,1.6069906742316251,0.9781376435703553,293.16370443454736,0.9994864367408877,0.9998982662166465,0.9999949130571447,1.0,1.6292616410142668e-09,8.104363628413514e-10,0.5100000000000002,1.5890909075320608e-09,-9.63154889177531e-09
152,1.52,POLISH,29986.266477395086,7.999763649016457,5.999832605456628,1.606994070505026,0.9786842024810963,293.16397037510865,0.9995126422788482,0.9998962673947303,0.9999948131058805,1.0,1.6302122069860138e-09,8.267384849112115e-10,0.5200000000000002,1.5898817017523292e-09,-1.3243493413028773e-08
153,1.53,POLISH,29986.95315352533,7.9997794057486935,5.999843765092853,1.6069972403602022,0.9792170974190689,293.164236194654,0.9995375024267259,0.9998942685270946,0.9999947131521302,1.0,1.6311378612145522e-09,8.43049863523357e-10,0.5300000000000002,1.5906601198553899e-09,1.2504415281000547e-09
154,1.54,POLISH,29987.605495849064,7.999794112032114,5.99985418075333,1.6070001988917006,0.9797366699835922,293.16450189288594,0.9995610867897873,0.9998922696162912,0.9999946131960215,1.0,1.6320392812203507e-09,8.593702563355605e-10,0.5400000000000003,1.5914264006214077e-09,-2.339191951250541e-09
155,1.55,POLISH,29988.22522105661,7.99980783789664,5.999863902036441,1.6070029601877678,0.9802432532340024,293.16476746952566,0.9995834613378977,0.9998902706647396,0.9999945132376753,1.0,1.63291712482388e-09,8.756994275837994e-10,0.5500000000000003,1.592180777425089e-09,-4.777149342771736e-09
156,1.56,POLISH,29988.81396000378,7.999820648703531,5.999872975234012,1.6070055373974312,0.9807371719031523,293.165032924312,0.9996046885975681,0.9998882716747343,0.9999944132772064,1.0,1.6337720307765305e-09,8.920371478915647e-10,0.5600000000000003,1.5929234783777933e-09,1.3438466339721344e-08
157,1.57,POLISH,29989.37326200359,7.999832605456628,5.999881443551744,1.6070079427931179,0.9812187426055735,293.1652982570005,0.9996248278337229,0.9998862726484514,0.9999943133147237,1.0,1.6346046193689276e-09,9.083831940852539e-10,0.5700000000000003,1.5936547264653569e-09,-1.0105907222168753e-08
158,1.58,POLISH,29989.904598903413,7.999843765092853,5.999889347314961,1.6070101878290928,0.9816882740404341,293.1655634673625,0.999643935221744,0.9998842735879547,0.9999942133503301,1.0,1.635415493017543e-09,9.247373490154294e-10,0.5800000000000003,1.594374739681774e-09,1.2026390550090582e-08
159,1.59,POLISH,29990.409368958244,7.99985418075333,5.999896724160631,1.6070122831960036,0.9821460671894233,293.16582855518453,0.9996620640103222,0.9998822744952013,0.9999941133841237,1.0,1.6362052368304442e-09,9.410994013837338e-10,0.5900000000000003,1.59508373115887e-09,1.0260691851726733e-08
160,1.6,POLISH,29990.888900510334,7.999863902036441,5.999903609216589,1.6070142388717876,0.9825924155096878,293.16609352026717,0.9996792646756127,0.9998802753720474,0.9999940134161972,1.0,1.636974419153017e-09,9.57469145575264e-10,0.6000000000000003,1.595781909292106e-09,-7.778368171784678e-09
161,1.61,POLISH,29991.344455484817,7.999872975234012,5.999910035268816,1.6070160641691866,0.9830276051219456,293.16635836242466,0.9996955850671662,0.9998782762202536,0.9999939134466387,1.0,1.6377235920944307e-09,9.738463814962083e-10,0.6100000000000003,1.5964694778626357e-09,-6.021082299412228e-09
162,1.62,POLISH,29991.777232710578,7.999881443551744,5.999916032917562,1.6070177677800925,0.9834519149938971,293.16662308148403,0.999711070546079,0.9998762770414897,0.9999938134755316,1.0,1.6384532920356032e-09,9.902309144165643e-10,0.6200000000000003,1.5971466361557481e-09,3.928164460376138e-09
163,1.6300000000000001,POLISH,29992.188371075048,7.999889347314961,5.999921630723057,1.6070193578169385,0.9838656171190496,293.1668876772844,0.9997257641157882,0.9998742778373395,0.9999937135029552,1.0,1.6391640401193925e-09,1.0066225548177584e-09,0.6300000000000003,1.5978135790758061e-09,1.3428689271677285e-09
164,1.6400000000000001,POLISH,29992.578952521297,7.999896724160631,5.999926855341521,1.607020841851329,0.9842689766910734,293.1671521496765,0.9997397065459005,0.9998722786093053,0.9999936135289845,1.0,1.6398563427236944e-09,1.0230211182449954e-09,0.6400000000000003,1.5984704972578044e-09,-4.088491323273047e-09
165,1.6500000000000001,POLISH,29992.950004895232,7.999903609216589,5.999931731652086,1.6070222269500933,0.9846622522737966,293.1674164985219,0.9997529364894407,0.999870279358812,0.9999935135536909,1.0,1.6405306919181199e-09,1.0394264251641766e-09,0.6500000000000004,1.5991175771756554e-09,1.1364363672328182e-08
166,1.6600000000000001,POLISH,29993.30250465047,7.999910035268816,5.99993628287528,1.6070235197089404,0.9850456959669517,293.16768072369257,0.9997654905938673,0.9998682800872113,0.9999934135771419,1.0,1.6411875659048798e-09,1.0558383008232255e-09,0.6600000000000004,1.5997550012473105e-09,1.3114231478539295e-08
167,1.67,POLISH,29993.637379417945,7.999916032917562,5.9999405306835945,1.6070247262838644,0.9854195535677779,293.16794482507026,0.9997774036061935,0.9998662807957852,0.9999933135994016,1.0,1.6418274294444885e-09,1.0722565751176703e-09,0.6700000000000004,1.6003829479368204e-09,7.211781394289574e-09
168,1.68,POLISH,29993.95551044705,7.999921630723057,5.999944495304688,1.6070258524204606,0.9857840647285835,293.1682088025461,0.9997887084725331,0.9998642814857501,0.9999932136205307,1.0,1.6424507342668716e-09,1.088681082460339e-09,0.6800000000000004,1.6010015918534388e-09,-1.985398512260872e-09
169,1.69,POLISH,29994.257734924697,7.999926855341521,5.9999481956177085,1.6070269034812834,0.9861394631103689,293.16847265601996,0.9997994364323681,0.9998622821582599,0.9999931136405871,1.0,1.6430579194684328e-09,1.1051116616550233e-09,0.6900000000000004,1.6016111038478589e-09,3.412992555240635e-09
170,1.7,POLISH,29994.544848178462,7.999931731652086,5.999951649243195,1.6070278844713854,0.9864859765326097,293.1687363854002,0.9998096171078227,0.999860282814409,0.9999930136596253,1.0,1.6436494118956178e-09,1.1215481557739795e-09,0.7000000000000004,1.6022116511056842e-09,1.3913393104303395e-08
171,1.71,POLISH,29994.81760576954,7.99993628287528,5.999954872626982,1.6070288000621467,0.9868238271192945,293.1689999906031,0.999819278588213,0.9998582834552356,0.9999929136776975,1.0,1.644225626515493e-09,1.1379904120391345e-09,0.7100000000000004,1.6028033972382167e-09,9.203517947753426e-09
172,1.72,POLISH,29995.07672548106,7.9999405306835945,5.999957881118516,1.6070296546135245,0.9871532314413122,293.1692634715523,0.9998284475101247,0.9998562840817251,0.9999928136948527,1.0,1.6447869667738248e-09,1.1544382817068727e-09,0.7200000000000004,1.6033865023706557e-09,3.768150236282963e-09
173,1.73,POLISH,29995.322889207007,7.999944495304688,5.999960689043949,1.6070304521948104,0.9874744006552794,293.16952682817885,0.9998371491332585,0.9998542846948119,0.9999927137111378,1.0,1.645333824941136e-09,1.170891619956284e-09,0.7300000000000004,1.6039611232277852e-09,7.851554073567968e-09
174,1.74,POLISH,29995.556744746656,7.9999481956177085,5.999963309774352,1.607031196604011,0.9877875406388974,293.1697900604203,0.9998454074122703,0.9998522852953826,0.9999926137265971,1.0,1.6458665824471943e-09,1.1873502857807559e-09,0.7400000000000004,1.6045274132172368e-09,-1.1042146752515691e-08
175,1.75,POLISH,29995.778907509324,7.999951649243195,5.999965755789395,1.6070318913859314,0.988092852122925,293.17005316822093,0.9998532450648219,0.9998502858842785,0.9999925137412726,1.0,1.6463856102043612e-09,1.2038141418827996e-09,0.7500000000000004,1.6050855225103984e-09,4.391353058963432e-09
176,1.76,POLISH,29995.98996213386,7.999954872626982,5.999968038736768,1.6070325398490573,0.9883905308198518,293.1703161515308,0.9998606836360402,0.9998482864622977,0.9999924137552043,1.0,1.6468912689202218e-09,1.2202830545720018e-09,0.7600000000000005,1.605635598121054e-09,-6.700417998217745e-09
177,1.77,POLISH,29996.190464027168,7.999957881118516,5.999970169487651,1.607033145081308,0.9886807675493555,293.17057901030597,0.999867743559584,0.9998462870301975,0.99999231376843,1.0,1.6473839093998941e-09,1.2367568936660008e-09,0.7700000000000005,1.6061777839818183e-09,-4.584734369927901e-09
178,1.78,POLISH,29996.38094082581,7.999960689043949,5.999972158188474,1.607033709964742,0.9889637483606216,293.17084174450787,0.9998744442154927,0.9998442875886964,0.9999922137809856,1.0,1.6478638728384025e-09,1.2532355323943848e-09,0.7800000000000005,1.606712221018441e-09,8.691074526723241e-10
179,1.79,POLISH,29996.561893784517,7.999963309774352,5.999974014309243,1.6070342371892807,0.9892396546516061,293.17110435410314,0.9998808039849925,0.9998422881384761,0.9999921137929052,1.0,1.6483314911034768e-09,1.2697188473054195e-09,0.7900000000000005,1.607239047222049e-09,-6.931770712981233e-10
180,1.8,POLISH,29996.73379909529,7.999965755789395,5.9999757466886265,1.6070347292655165,0.989508663285316,293.17136683906335,0.9998868403024199,0.9998402886801835,0.9999920138042212,1.0,1.6487870870091326e-09,1.2862067181755108e-09,0.8000000000000005,1.6077583977193875e-09,1.009652805805672e-09
181,1.81,POLISH,29996.897109140526,7.999968038736768,5.999977363576051,1.60703518853667,0.989770946703183,293.17162919936476,0.9998925697044199,0.9998382892144324,0.9999919138149642,1.0,1.6492309745803791e-09,1.3026990279213146e-09,0.8100000000000005,1.6082704048411283e-09,1.5622276805515867e-09
182,1.82,POLISH,29997.052253683498,7.999970169487651,5.999978872670981,1.607035617189747,0.9900266730356034,293.171891434988,0.9998980078765582,0.9998362897418053,0.9999918138251634,1.0,1.649663459309362e-09,1.3191956625144083e-09,0.8200000000000005,1.6087751981883018e-09,3.7072993563924683e-09
183,1.83,POLISH,29997.199640999323,7.999972158188474,5.999980281159583,1.6070360172659521,0.9902760062097133,293.17215354591804,0.9999031696974885,0.9998342902628546,0.9999917138348465,1.0,1.650084838403263e-09,1.335696510898441e-09,0.8300000000000005,1.6092729046969158e-09,1.1130538268844248e-08
184,1.84,POLISH,29997.339658949357,7.999974014309243,5.9999815957489435,1.6070363906704102,0.9905191060544705,293.1724155321436,0.9999080692808064,0.9998322907781051,0.9999916138440396,1.0,1.6504954010242583e-09,1.3522014649086836e-09,0.8400000000000005,1.6097636487008127e-09,-5.856122697878163e-09
185,1.85,POLISH,29997.47267600189,7.9999757466886265,5.999982822699014,1.6070367391812375,0.9907561284031087,293.17267739365735,0.9999127200147071,0.9998302912880542,0.9999915138527675,1.0,1.6508954285218101e-09,1.3687104191939017e-09,0.8500000000000005,1.6102475519928244e-09,-2.2325252757582348e-09
186,1.86,POLISH,29997.599042201793,7.999977363576051,5.999983967852413,1.60703706445801,0.990987225193031,293.1729391304555,0.9999171345995691,0.9998282917931743,0.9999914138610541,1.0,1.6512851946575784e-09,1.3852232711404775e-09,0.8600000000000005,1.6107247338842751e-09,-5.642220912704943e-09
187,1.87,POLISH,29997.719090091705,7.999978872670981,5.999985036662252,1.6070373680496641,0.9912125445632052,293.1732007425377,0.999921325083571,0.9998262922939136,0.9999913138689216,1.0,1.6516649658232103e-09,1.4017399207987097e-09,0.8700000000000006,1.6111953112628837e-09,-7.764100473650615e-09
188,1.8800000000000001,POLISH,29997.83313558712,7.999980281159583,5.999986034218101,1.607037651401875,0.991432230949125,293.1734622299067,0.9999253028964443,0.9998242927906973,0.9999912138763913,1.0,1.6520350012512578e-09,1.4182602708112222e-09,0.8800000000000006,1.6116593986491152e-09,2.5189876851072768e-09
189,1.8900000000000001,POLISH,29997.941478807763,7.9999815957489435,5.999986965270228,1.6070379158639383,0.9916464251753969,293.1737235925684,0.9999290788814649,0.999822293283929,0.9999911138834835,1.0,1.6523955532194796e-09,1.434784226343417e-09,0.8900000000000006,1.6121171082510293e-09,6.183284995131544e-09
190,1.9000000000000001,POLISH,29998.044404867374,7.999982822699014,5.999987834252213,1.607038162695197,0.991855264546012,293.1739848305316,0.9999326633257718,0.9998202937739918,0.9999910138902172,1.0,1.6527468672487448e-09,1.4513116950159044e-09,0.9000000000000006,1.6125685500176705e-09,6.6098664319724776e-09
191,1.9100000000000001,POLISH,29998.142184624005,7.999983967852413,5.999988645302065,1.6070383930710388,0.9920588829323618,293.1742459438077,0.9999360659891053,0.9998182942612494,0.9999909138966105,1.0,1.6530891822947746e-09,1.4678425868388523e-09,0.9100000000000006,1.6130138316910453e-09,-2.888413064283668e-09
192,1.92,POLISH,29998.235075392804,7.999985036662252,5.999989402281927,1.6070386080884909,0.9922574108590527,293.1745069324109,0.9999392961310449,0.9998162947460465,0.999990813902681,1.0,1.6534227309339328e-09,1.4843768141481917e-09,0.9200000000000006,1.613453058856729e-09,1.3920384844823275e-08
193,1.93,POLISH,29998.323321623164,7.999986034218101,5.9999901087964655,1.6070388087714467,0.9924509755875764,293.1747677963577,0.9999423625368286,0.9998142952287108,0.9999907139084447,1.0,1.6537477395432746e-09,1.5009142915436245e-09,0.9300000000000006,1.6138863349931435e-09,-9.55415657699632e-09
194,1.94,POLISH,29998.407155542005,7.999986965270228,5.999990768210035,1.6070389960755385,0.992639701197887,293.175028535667,0.9999452735418264,0.9998122957095529,0.9999906139139174,1.0,1.6540644284750477e-09,1.517454935828375e-09,0.9400000000000006,1.6143137615195469e-09,9.557368230161956e-09
